"No.","Time","Source","Destination","Protocol","Length","Info"
"1382","8.605288","114.125.240.19","192.168.43.144","UDP","1292","443  >  57846 Len=1250"
"1383","8.605895","114.125.240.19","192.168.43.144","UDP","1292","443  >  57846 Len=1250"
"1384","8.605895","114.125.240.19","192.168.43.144","UDP","1292","443  >  57846 Len=1250"
"1385","8.605895","114.125.240.19","192.168.43.144","UDP","1292","443  >  57846 Len=1250"
"1386","8.610245","114.125.240.19","192.168.43.144","UDP","1292","443  >  57846 Len=1250"
"1387","8.614560","192.168.43.144","114.125.240.19","UDP","76","57846  >  443 Len=34"
"1388","8.621745","114.125.240.19","192.168.43.144","UDP","1292","443  >  57846 Len=1250"
"1389","8.621745","114.125.240.19","192.168.43.144","UDP","1292","443  >  57846 Len=1250"
"1390","8.630544","192.168.43.144","114.125.240.19","UDP","76","57846  >  443 Len=34"
"1391","8.634726","114.125.240.19","192.168.43.144","UDP","1292","443  >  57846 Len=1250"
"1392","8.639871","114.125.240.19","192.168.43.144","UDP","1292","443  >  57846 Len=1250"
"1393","8.640946","114.125.240.19","192.168.43.144","UDP","1292","443  >  57846 Len=1250"
"1394","8.640946","114.125.240.19","192.168.43.144","UDP","1292","443  >  57846 Len=1250"
"1395","8.640946","114.125.240.19","192.168.43.144","UDP","1292","443  >  57846 Len=1250"
"1396","8.640946","114.125.240.19","192.168.43.144","UDP","1292","443  >  57846 Len=1250"
"1397","8.640946","114.125.240.19","192.168.43.144","UDP","1292","443  >  57846 Len=1250"
"1398","8.641106","114.125.240.19","192.168.43.144","UDP","1292","443  >  57846 Len=1250"
"1399","8.643925","114.125.240.19","192.168.43.144","UDP","1292","443  >  57846 Len=1250"
"1400","8.644127","192.168.43.144","114.125.240.19","UDP","75","57846  >  443 Len=33"
"1401","8.648715","114.125.240.19","192.168.43.144","UDP","1292","443  >  57846 Len=1250"
"1402","8.648715","114.125.240.19","192.168.43.144","UDP","1292","443  >  57846 Len=1250"
"1403","8.662514","192.168.43.144","114.125.240.19","UDP","76","57846  >  443 Len=34"
"1404","8.678561","192.168.43.144","114.125.240.19","UDP","75","57846  >  443 Len=33"
"1405","8.691579","114.125.240.19","192.168.43.144","UDP","1292","443  >  57846 Len=1250"
"1406","8.702609","192.168.43.144","114.125.240.19","UDP","76","57846  >  443 Len=34"
"1407","8.762003","114.125.240.19","192.168.43.144","UDP","1292","443  >  57846 Len=1250"
"1408","8.773957","114.125.240.19","192.168.43.144","UDP","1292","443  >  57846 Len=1250"
"1409","8.774186","192.168.43.144","114.125.240.19","UDP","75","57846  >  443 Len=33"
"1410","8.777334","114.125.240.19","192.168.43.144","UDP","1292","443  >  57846 Len=1250"
"1411","8.777567","114.125.240.19","192.168.43.144","UDP","1292","443  >  57846 Len=1250"
"1412","8.790584","192.168.43.144","114.125.240.19","UDP","76","57846  >  443 Len=34"
"1413","8.811811","114.125.240.19","192.168.43.144","UDP","1292","443  >  57846 Len=1250"
"1414","8.812261","114.125.240.19","192.168.43.144","UDP","1292","443  >  57846 Len=1250"
"1415","8.815501","114.125.240.19","192.168.43.144","UDP","1292","443  >  57846 Len=1250"
"1416","8.816030","114.125.240.19","192.168.43.144","UDP","1292","443  >  57846 Len=1250"
"1417","8.816030","114.125.240.19","192.168.43.144","UDP","1292","443  >  57846 Len=1250"
"1418","8.818526","114.125.240.19","192.168.43.144","UDP","1292","443  >  57846 Len=1250"
"1419","8.818937","192.168.43.144","114.125.240.19","UDP","75","57846  >  443 Len=33"
"1420","8.819135","114.125.240.19","192.168.43.144","UDP","1292","443  >  57846 Len=1250"
"1421","8.819135","114.125.240.19","192.168.43.144","UDP","1292","443  >  57846 Len=1250"
"1422","8.819135","114.125.240.19","192.168.43.144","UDP","1292","443  >  57846 Len=1250"
"1423","8.822197","114.125.240.19","192.168.43.144","UDP","1292","443  >  57846 Len=1250"
"1424","8.822921","114.125.240.19","192.168.43.144","UDP","1292","443  >  57846 Len=1250"
"1425","8.822921","114.125.240.19","192.168.43.144","UDP","1292","443  >  57846 Len=1250"
"1426","8.822921","114.125.240.19","192.168.43.144","UDP","1292","443  >  57846 Len=1250"
"1427","8.822921","114.125.240.19","192.168.43.144","UDP","1292","443  >  57846 Len=1250"
"1428","8.830549","192.168.43.144","114.125.240.19","UDP","76","57846  >  443 Len=34"
"1429","8.837665","114.125.240.19","192.168.43.144","UDP","1292","443  >  57846 Len=1250"
"1430","8.840955","114.125.240.19","192.168.43.144","UDP","1292","443  >  57846 Len=1250"
"1431","8.841423","114.125.240.19","192.168.43.144","UDP","1292","443  >  57846 Len=1250"
"1432","8.841423","114.125.240.19","192.168.43.144","UDP","1292","443  >  57846 Len=1250"
"1433","8.844486","114.125.240.19","192.168.43.144","UDP","1292","443  >  57846 Len=1250"
"1434","8.844696","114.125.240.19","192.168.43.144","UDP","1292","443  >  57846 Len=1250"
"1435","8.844744","192.168.43.144","114.125.240.19","UDP","75","57846  >  443 Len=33"
"1436","8.848792","114.125.240.19","192.168.43.144","UDP","1292","443  >  57846 Len=1250"
"1437","8.848950","114.125.240.19","192.168.43.144","UDP","1292","443  >  57846 Len=1250"
"1438","8.848950","114.125.240.19","192.168.43.144","UDP","1292","443  >  57846 Len=1250"
"1439","8.848950","114.125.240.19","192.168.43.144","UDP","1292","443  >  57846 Len=1250"
"1440","8.848950","114.125.240.19","192.168.43.144","UDP","1292","443  >  57846 Len=1250"
"1441","8.853779","114.125.240.19","192.168.43.144","UDP","1292","443  >  57846 Len=1250"
"1442","8.853779","114.125.240.19","192.168.43.144","UDP","1292","443  >  57846 Len=1250"
"1443","8.853779","114.125.240.19","192.168.43.144","UDP","1292","443  >  57846 Len=1250"
"1444","8.853779","114.125.240.19","192.168.43.144","UDP","1292","443  >  57846 Len=1250"
"1445","8.853779","114.125.240.19","192.168.43.144","UDP","1292","443  >  57846 Len=1250"
"1446","8.853990","192.168.43.144","114.125.240.19","UDP","75","57846  >  443 Len=33"
"1447","8.855145","114.125.240.19","192.168.43.144","UDP","1292","443  >  57846 Len=1250"
"1448","8.855932","114.125.240.19","192.168.43.144","UDP","1292","443  >  57846 Len=1250"
"1449","8.855932","114.125.240.19","192.168.43.144","UDP","1292","443  >  57846 Len=1250"
"1450","8.855932","114.125.240.19","192.168.43.144","UDP","1292","443  >  57846 Len=1250"
"1451","8.855932","114.125.240.19","192.168.43.144","UDP","1292","443  >  57846 Len=1250"
"1452","8.858861","114.125.240.19","192.168.43.144","UDP","1292","443  >  57846 Len=1250"
"1453","8.859060","192.168.43.144","114.125.240.19","UDP","75","57846  >  443 Len=33"
"1454","8.859329","114.125.240.19","192.168.43.144","UDP","1292","443  >  57846 Len=1250"
"1455","8.859329","114.125.240.19","192.168.43.144","UDP","1292","443  >  57846 Len=1250"
"1456","8.862504","114.125.240.19","192.168.43.144","UDP","1292","443  >  57846 Len=1250"
"1457","8.863638","114.125.240.19","192.168.43.144","UDP","1292","443  >  57846 Len=1250"
"1458","8.863638","114.125.240.19","192.168.43.144","UDP","1292","443  >  57846 Len=1250"
"1459","8.863638","114.125.240.19","192.168.43.144","UDP","1292","443  >  57846 Len=1250"
"1460","8.863638","114.125.240.19","192.168.43.144","UDP","1292","443  >  57846 Len=1250"
"1461","8.863638","114.125.240.19","192.168.43.144","UDP","1292","443  >  57846 Len=1250"
"1462","8.863638","114.125.240.19","192.168.43.144","UDP","1292","443  >  57846 Len=1250"
"1463","8.870539","192.168.43.144","114.125.240.19","UDP","76","57846  >  443 Len=34"
"1464","8.882948","114.125.240.19","192.168.43.144","UDP","1292","443  >  57846 Len=1250"
"1465","8.886263","114.125.240.19","192.168.43.144","UDP","1292","443  >  57846 Len=1250"
"1466","8.886609","114.125.240.19","192.168.43.144","UDP","1292","443  >  57846 Len=1250"
"1467","8.894533","192.168.43.144","114.125.240.19","UDP","76","57846  >  443 Len=34"
"1468","8.900981","114.125.240.19","192.168.43.144","UDP","1292","443  >  57846 Len=1250"
"1469","8.904533","114.125.240.19","192.168.43.144","UDP","1292","443  >  57846 Len=1250"
"1470","8.904850","114.125.240.19","192.168.43.144","UDP","1292","443  >  57846 Len=1250"
"1471","8.910616","192.168.43.144","114.125.240.19","UDP","76","57846  >  443 Len=34"
"1472","8.924982","114.125.240.19","192.168.43.144","UDP","1292","443  >  57846 Len=1250"
"1473","8.929759","114.125.240.19","192.168.43.144","UDP","1292","443  >  57846 Len=1250"
"1474","8.929759","114.125.240.19","192.168.43.144","UDP","1292","443  >  57846 Len=1250"
"1475","8.929759","114.125.240.19","192.168.43.144","UDP","1292","443  >  57846 Len=1250"
"1476","8.929759","114.125.240.19","192.168.43.144","UDP","1292","443  >  57846 Len=1250"
"1477","8.929759","114.125.240.19","192.168.43.144","UDP","1292","443  >  57846 Len=1250"
"1478","8.929759","114.125.240.19","192.168.43.144","UDP","1292","443  >  57846 Len=1250"
"1479","8.932048","114.125.240.19","192.168.43.144","UDP","1292","443  >  57846 Len=1250"
"1480","8.932225","192.168.43.144","114.125.240.19","UDP","75","57846  >  443 Len=33"
"1481","8.932664","114.125.240.19","192.168.43.144","UDP","1292","443  >  57846 Len=1250"
"1482","8.932664","114.125.240.19","192.168.43.144","UDP","1292","443  >  57846 Len=1250"
"1483","8.932664","114.125.240.19","192.168.43.144","UDP","1292","443  >  57846 Len=1250"
"1484","8.935584","114.125.240.19","192.168.43.144","UDP","1292","443  >  57846 Len=1250"
"1485","8.936137","114.125.240.19","192.168.43.144","UDP","1292","443  >  57846 Len=1250"
"1486","8.936137","114.125.240.19","192.168.43.144","UDP","1292","443  >  57846 Len=1250"
"1487","8.936137","114.125.240.19","192.168.43.144","UDP","1292","443  >  57846 Len=1250"
"1488","8.942577","192.168.43.144","114.125.240.19","UDP","76","57846  >  443 Len=34"
"1489","8.955784","114.125.240.19","192.168.43.144","UDP","1292","443  >  57846 Len=1250"
"1490","8.966757","192.168.43.144","114.125.240.19","UDP","76","57846  >  443 Len=34"
"1491","9.238017","114.125.240.19","192.168.43.144","UDP","1292","443  >  57846 Len=1250"
"1492","9.241287","114.125.240.19","192.168.43.144","UDP","1292","443  >  57846 Len=1250"
"1493","9.241701","114.125.240.19","192.168.43.144","UDP","1292","443  >  57846 Len=1250"
"1494","9.246692","192.168.43.144","114.125.240.19","UDP","76","57846  >  443 Len=34"
"1495","9.249048","114.125.240.19","192.168.43.144","UDP","1292","443  >  57846 Len=1250"
"1496","9.249757","114.125.240.19","192.168.43.144","UDP","1292","443  >  57846 Len=1250"
"1497","9.249757","114.125.240.19","192.168.43.144","UDP","1292","443  >  57846 Len=1250"
"1498","9.249757","114.125.240.19","192.168.43.144","UDP","68","443  >  57846 Len=26"
"1499","9.249757","114.125.240.19","192.168.43.144","UDP","1292","443  >  57846 Len=1250"
"1500","9.249757","114.125.240.19","192.168.43.144","UDP","1292","443  >  57846 Len=1250"
"1501","9.250510","114.125.240.19","192.168.43.144","UDP","1292","443  >  57846 Len=1250"
"1502","9.250510","114.125.240.19","192.168.43.144","UDP","1292","443  >  57846 Len=1250"
"1503","9.250510","114.125.240.19","192.168.43.144","UDP","1292","443  >  57846 Len=1250"
"1504","9.250510","114.125.240.19","192.168.43.144","UDP","1292","443  >  57846 Len=1250"
"1505","9.253411","114.125.240.19","192.168.43.144","UDP","1292","443  >  57846 Len=1250"
"1506","9.253611","192.168.43.144","114.125.240.19","UDP","75","57846  >  443 Len=33"
"1507","9.254029","114.125.240.19","192.168.43.144","UDP","1292","443  >  57846 Len=1250"
"1508","9.254029","114.125.240.19","192.168.43.144","UDP","1292","443  >  57846 Len=1250"
"1509","9.254029","114.125.240.19","192.168.43.144","UDP","1292","443  >  57846 Len=1250"
"1510","9.254592","114.125.240.19","192.168.43.144","UDP","1292","443  >  57846 Len=1250"
"1511","9.254592","114.125.240.19","192.168.43.144","UDP","1292","443  >  57846 Len=1250"
"1512","9.257665","114.125.240.19","192.168.43.144","UDP","1292","443  >  57846 Len=1250"
"1513","9.258195","114.125.240.19","192.168.43.144","UDP","1292","443  >  57846 Len=1250"
"1514","9.258195","114.125.240.19","192.168.43.144","UDP","1292","443  >  57846 Len=1250"
"1515","9.258195","114.125.240.19","192.168.43.144","UDP","1292","443  >  57846 Len=1250"
"1516","9.258519","114.125.240.19","192.168.43.144","UDP","1292","443  >  57846 Len=1250"
"1517","9.258638","192.168.43.144","114.125.240.19","UDP","75","57846  >  443 Len=33"
"1518","9.263385","114.125.240.19","192.168.43.144","UDP","1292","443  >  57846 Len=1250"
"1519","9.263385","114.125.240.19","192.168.43.144","UDP","1292","443  >  57846 Len=1250"
"1520","9.263385","114.125.240.19","192.168.43.144","UDP","1292","443  >  57846 Len=1250"
"1521","9.263385","114.125.240.19","192.168.43.144","UDP","1292","443  >  57846 Len=1250"
"1522","9.263385","114.125.240.19","192.168.43.144","UDP","1292","443  >  57846 Len=1250"
"1523","9.270591","192.168.43.144","114.125.240.19","UDP","76","57846  >  443 Len=34"
"1524","9.381066","114.125.240.19","192.168.43.144","UDP","1292","443  >  57846 Len=1250"
"1525","9.381254","114.125.240.19","192.168.43.144","UDP","1292","443  >  57846 Len=1250"
"1526","9.384791","114.125.240.19","192.168.43.144","UDP","1292","443  >  57846 Len=1250"
"1527","9.390646","192.168.43.144","114.125.240.19","UDP","76","57846  >  443 Len=34"
"1528","9.393694","114.125.240.19","192.168.43.144","UDP","1292","443  >  57846 Len=1250"
"1529","9.394114","114.125.240.19","192.168.43.144","UDP","1292","443  >  57846 Len=1250"
"1530","9.406620","192.168.43.144","114.125.240.19","UDP","81","57846  >  443 Len=39"
"1531","9.461416","114.125.240.19","192.168.43.144","UDP","1292","443  >  57846 Len=1250"
"1532","9.467397","114.125.240.19","192.168.43.144","UDP","1292","443  >  57846 Len=1250"
"1533","9.468377","114.125.240.19","192.168.43.144","UDP","1292","443  >  57846 Len=1250"
"1534","9.468377","114.125.240.19","192.168.43.144","UDP","1292","443  >  57846 Len=1250"
"1535","9.468377","114.125.240.19","192.168.43.144","UDP","1292","443  >  57846 Len=1250"
"1536","9.468621","192.168.43.144","114.125.240.19","UDP","75","57846  >  443 Len=33"
"1537","9.478662","192.168.43.144","114.125.240.19","UDP","76","57846  >  443 Len=34"
"1538","9.493174","114.125.240.19","192.168.43.144","UDP","1292","443  >  57846 Len=1250"
"1539","9.496540","114.125.240.19","192.168.43.144","UDP","1292","443  >  57846 Len=1250"
"1540","9.496746","114.125.240.19","192.168.43.144","UDP","1292","443  >  57846 Len=1250"
"1541","9.502646","192.168.43.144","114.125.240.19","UDP","76","57846  >  443 Len=34"
"1542","9.505951","114.125.240.19","192.168.43.144","UDP","1292","443  >  57846 Len=1250"
"1543","9.509419","114.125.240.19","192.168.43.144","UDP","1292","443  >  57846 Len=1250"
"1544","9.510009","114.125.240.19","192.168.43.144","UDP","1292","443  >  57846 Len=1250"
"1545","9.510009","114.125.240.19","192.168.43.144","UDP","1292","443  >  57846 Len=1250"
"1546","9.510009","114.125.240.19","192.168.43.144","UDP","1292","443  >  57846 Len=1250"
"1547","9.513232","114.125.240.19","192.168.43.144","UDP","1292","443  >  57846 Len=1250"
"1548","9.513445","192.168.43.144","114.125.240.19","UDP","75","57846  >  443 Len=33"
"1549","9.513800","114.125.240.19","192.168.43.144","UDP","1292","443  >  57846 Len=1250"
"1550","9.513800","114.125.240.19","192.168.43.144","UDP","1292","443  >  57846 Len=1250"
"1551","9.513800","114.125.240.19","192.168.43.144","UDP","1292","443  >  57846 Len=1250"
"1552","9.517155","114.125.240.19","192.168.43.144","UDP","1292","443  >  57846 Len=1250"
"1553","9.518099","114.125.240.19","192.168.43.144","UDP","1292","443  >  57846 Len=1250"
"1554","9.518099","114.125.240.19","192.168.43.144","UDP","1292","443  >  57846 Len=1250"
"1555","9.518099","114.125.240.19","192.168.43.144","UDP","1292","443  >  57846 Len=1250"
"1556","9.518099","114.125.240.19","192.168.43.144","UDP","1292","443  >  57846 Len=1250"
"1557","9.518099","114.125.240.19","192.168.43.144","UDP","1292","443  >  57846 Len=1250"
"1558","9.518469","114.125.240.19","192.168.43.144","UDP","1292","443  >  57846 Len=1250"
"1559","9.518469","114.125.240.19","192.168.43.144","UDP","1292","443  >  57846 Len=1250"
"1560","9.518619","192.168.43.144","114.125.240.19","UDP","75","57846  >  443 Len=33"
"1561","9.521144","114.125.240.19","192.168.43.144","UDP","1292","443  >  57846 Len=1250"
"1562","9.521630","114.125.240.19","192.168.43.144","UDP","1292","443  >  57846 Len=1250"
"1563","9.521630","114.125.240.19","192.168.43.144","UDP","1292","443  >  57846 Len=1250"
"1564","9.526617","192.168.43.144","114.125.240.19","UDP","76","57846  >  443 Len=34"
"1565","9.551097","114.125.240.19","192.168.43.144","UDP","1292","443  >  57846 Len=1250"
"1566","9.558617","192.168.43.144","114.125.240.19","UDP","76","57846  >  443 Len=34"
"1567","9.613395","114.125.240.19","192.168.43.144","UDP","1292","443  >  57846 Len=1250"
"1568","9.622611","192.168.43.144","114.125.240.19","UDP","76","57846  >  443 Len=34"
"1569","9.766305","114.125.240.19","192.168.43.144","UDP","1292","443  >  57846 Len=1250"
"1570","9.774628","192.168.43.144","114.125.240.19","UDP","76","57846  >  443 Len=34"
"1571","9.907382","192.168.43.144","114.125.240.19","UDP","925","57846  >  443 Len=883"
"1572","10.093106","192.168.43.26","239.255.255.250","SSDP","167","M-SEARCH * HTTP/1.1 "
"1573","10.350130","114.125.240.19","192.168.43.144","UDP","1292","443  >  57846 Len=1250"
"1574","10.358673","192.168.43.144","114.125.240.19","UDP","76","57846  >  443 Len=34"
